UserID,Timestamp,Event,SubscriptionType,Description
User_326,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_395,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_211,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_5,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_120,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_321,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_363,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_146,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_242,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_96,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_266,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_185,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_109,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_345,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_284,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_148,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_371,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_216,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_221,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_228,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_207,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_57,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_263,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_115,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_316,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_218,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_379,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_167,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_219,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_211,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_57,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_64,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_40,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_140,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_191,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_321,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_271,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_394,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_11,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_135,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_348,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_136,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_390,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_136,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_350,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_219,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_132,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_338,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_132,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_166,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_36,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_285,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_198,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_22,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_6,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_220,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_44,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_19,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_274,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_98,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_289,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_251,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_80,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_224,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_199,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_272,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_163,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_109,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_154,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_344,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_386,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_141,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_350,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_207,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_86,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_134,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_130,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_194,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_81,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_82,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_345,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_250,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_99,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_226,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_383,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_49,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_106,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_334,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_7,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_92,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_23,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_161,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_300,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_265,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_367,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_131,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_63,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_292,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_269,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_255,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_371,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_132,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_87,2023-12-08,Subscription,Premium,User subscribed to the Premium plan
User_390,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_41,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_377,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_17,2023-12-08,Subscription,Free,User subscribed to the Free plan
User_311,2023-12-08,Subscription,Basic,User subscribed to the Basic plan
User_176,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_195,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_73,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_285,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_16,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_179,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_304,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_49,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_9,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_213,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_211,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_321,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_207,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_117,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_82,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_180,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_24,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_338,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_268,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_184,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_162,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_291,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_7,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_127,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_308,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_205,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_396,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_34,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_152,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_400,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_189,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_184,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_261,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_13,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_151,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_312,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_117,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_390,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_2,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_64,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_146,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_87,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_218,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_264,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_269,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_103,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_171,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_191,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_306,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_328,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_281,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_66,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_195,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_370,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_69,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_310,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_282,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_178,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_250,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_353,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_261,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_355,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_70,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_223,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_333,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_39,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_363,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_245,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
User_76,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_93,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_151,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_241,2023-12-09,Subscription,Premium,User subscribed to the Premium plan
User_49,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_291,2023-12-09,Subscription,Free,User subscribed to the Free plan
User_281,2023-12-09,Subscription,Basic,User subscribed to the Basic plan
